"...1"	"ViajeId"	"MUESTRA"	"VALIDAR"	"GENERO"	"TIEMPO_PROFESION"	"HORAS_TRABAJO"	"NIVEL_EDUCATIVO"	"EDAD"	"DISTAlt1"	"TIEMPOAlt1"	"CONG_A1"	"DISTAlt2"	"TIEMPOAlt2"	"CONG_A2"	"DISTAlt3"	"TIEMPOAlt3"	"CONG_A3"	"DISTEC"	"TIEMPOEC"	"Semaf_A1"	"Semaf_A2"	"Semaf_A3"	"Semaf_EC"	"CamFD_A1"	"CamFD_A2"	"CamFD_A3"	"CamFD_EC"	"ZER_A1"	"ZER_A2"	"ZER_A3"	"ZER_EC"	"MtrP_A1"	"MtrP_A2"	"MtrP_A3"	"MtrP_EC"	"Acc_EC"	"Acc_A1"	"Acc_A2"	"Acc_A3"	"Paneles_EC"	"Paneles_A1"	"Paneles_A2"	"Paneles_A3"	"INFOTRAFICO"	"CLIMA"	"CONGESTION"	"PAVIMENTO"	"INCIDENTE"	"MERIDIANO"	"HPICOHVALLE"	"COSTO"	"CHOICE"	"Experiencia"	"PasoPeaton"	"UsoPito"	"CinSeg"	"FRbr"	"UsoDirec"	"EnfCond"	"AFrSem"	"CulFr"	"OmLmVel"	"IgPare"	"UsoCel"	"ComVrb"	"Ans"	"ComAfec"	"PrPer"	"AmbTr"	"StrC"	"ConCl"	"DispMob"	"JOVEN30"	"ADULTO40"	"ADULTO60"	"ADULTOMAYOR"	"EDUBASICA"	"EDUSUP"	"EDUNR"	"HPICO"	"HVALLE"	"CSECO"	"CLLUVIA"	"CONG_AB_A1"	"CONG_CD_A1"	"CONG_EF_A1"	"CONG_AB_A2"	"CONG_CD_A2"	"CONG_EF_A2"	"CONG_AB_A3"	"CONG_CD_A3"	"CONG_EF_A3"	"CONG_AB_EC"	"CONG_CD_EC"	"CONG_EF_EC"	"SININFOTRF"	"CONINFOTRF"	"USOCINTURON"	"NOUSOCINTURON"	"USODISPMOB"	"NOUSODISPMOB"	"NO_MTRP_A1"	"NO_MTRP_A2"	"NO_MTRP_A3"	"NO_MTRP_EC"	"SI_MTRP_A1"	"SI_MTRP_A2"	"SI_MTRP_A3"	"SI_MTRP_EC"	"NO_ZER_A1"	"NO_ZER_A2"	"NO_ZER_A3"	"NO_ZER_EC"	"SI_ZER_A1"	"SI_ZER_A2"	"SI_ZER_A3"	"SI_ZER_EC"	"HTRB_1"	"HTRB_2"	"HTRB_3"	"SEMF_A1_1"	"SEMF_A1_2"	"SEMF_A1_3"	"SEMF_A2_1"	"SEMF_A2_2"	"SEMF_A2_3"	"SEMF_A3_1"	"SEMF_A3_2"	"SEMF_A3_3"	"SEMF_EC_1"	"SEMF_EC_2"	"SEMF_EC_3"	"NO_CAMFD_A1"	"SI_CAMFD_A1"	"NO_CAMFD_A2"	"SI_CAMFD_A2"	"NO_CAMFD_A3"	"SI_CAMFD_A3"	"NO_CAMFD_EC"	"SI_CAMFD_EC"	"ACC_A1_0"	"ACC_A1_1"	"ACC_A1_2"	"ACC_A2_0"	"ACC_A2_1"	"ACC_A2_2"	"ACC_A3_0"	"ACC_A3_1"	"ACC_A3_2"	"ACC_EC_0"	"ACC_EC_1"	"ACC_EC_2"	"NO_PANEL_A1"	"SI_PANEL_A1"	"NO_PANEL_A2"	"SI_PANEL_A2"	"NO_PANEL_A3"	"SI_PANEL_A3"	"NO_PANEL_EC"	"SI_PANEL_EC"	"EXP_1"	"EXP_2"	"EXP_3"	"EXP_4"	"EXP_5"	"SEM_A1_km"	"SEM_A2_km"	"SEM_A3_km"	"SEM_EC_km"	"Panel_A1_km"	"Panel_A2_km"	"Panel_A3_km"	"Panel_EC_km"	"ZER_A1_km"	"ZER_A2_km"	"ZER_A3_km"	"ZER_EC_km"	"T_Alt_1"	"T_Alt_2"	"T_Alt_3"	"T_Alt_4"	"D_Alt_1"	"D_Alt_2"	"D_Alt_3"	"D_Alt_4"	"Vel_fl_Alt1"	"Vel_fl_Alt2"	"Vel_fl_Alt3"	"Vel_fl_Alt4"	"T_fl_Alt1"	"T_fl_Alt2"	"T_fl_Alt3"	"T_fl_Alt4"	"CG_Alt_1"	"CG_Alt_2"	"CG_Alt_3"	"CG_Alt_4"	"T_rf_Alt1"	"T_rf_Alt2"	"T_rf_Alt3"	"T_rf_Alt4"	"UsoCel_Poco"	"UsoCel_Frec"
"49"	"182"	"{880C34B5-7F66-E811-95E4-74867AD5B714}"	0	1	1	0.5	12	2	1	4	19	3	5.4	19	3	4.8	24	3	4.59410471068975	19.1248333334923	22	12	24	23	4	1	1	3	1	0	0	0	2	2	2	2	0	0	0	0	0	0	1	1	0	1	4	1	1	1	1	9400	1	1	1	1	2	1	4	1	1	4	3	1	1	2	2	1	1	2	1	1	2	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	5.5	2.22222222222222	5	5.00641614599743	0	0.185185185185185	0.208333333333333	0	0.25	0	0	0	0.375	0.375	1	0.390604166686538	0.0666666666666667	1	0.6	0.462736473793167	0.56	0.56	0.56	0.56	7.14285714285714	9.64285714285714	8.57142857142857	8.20375841194598	2.66	1.97037037037037	2.8	2.33122824602483	0.451612903225806	0.827956989247312	0.666666666666667	0.611318470615524	1	0
"50"	"184"	"{89405035-CC53-E811-884F-74867AD5B714}"	0	1	1	18	12	1	3	6.9	19	3	6	20	3	5.3	22	3	4.80135417056955	19.633266667525	20	15	14	14	1	3	2	1	3	0	0	5	0	0	0	0	0	1	0	1	0	0	0	0	1	2	5	2	1	2	1	12500	4	5	2	1	1	1	2	1	1	2	2	1	2	1	2	3	3	5	1	2	4	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	2.89855072463768	2.5	2.64150943396226	2.91584405204153	0	0	0	0	0.434782608695652	0	0	1.04137287572912	0.5	0.666666666666667	1	0.6055444445875	1	0.590657127240388	0.272279337316245	0.0454825414177345	0.56	0.56	0.56	0.56	12.3214285714286	10.7142857142857	9.46428571428571	8.57384673315991	1.54202898550725	1.86666666666667	2.32452830188679	2.28990175338592	0.723878511385144	0.551464718281695	0.417365101423458	0.32183908045977	0	1
"51"	"192"	"{90244FAC-8DE2-E811-8FB7-74867AD5B714}"	0	1	1	8	12	4	2	5.9	14	2	5.8	14	2	5.5	13	3	4.66913890251942	12.368833331267	16	20	11	14	4	3	3	3	1	0	0	1	2	2	2	1	0	0	0	0	0	0	0	0	1	1	4	1	1	1	2	9300	4	3	4	2	2	2	5	2	2	4	2	2	2	2	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	2.71186440677966	3.44827586206897	2	2.99841154702974	0	0	0	0	0.169491525423729	0	0	0.214172253359267	1	1	0.784071688295861	0.647784935112418	1	0.924860678406403	0.699442713625614	0.0751393215935962	0.44	0.44	0.44	0.44	13.4090909090909	13.1818181818182	12.5	10.6116793239078	1.04406779661017	1.06206896551724	1.04	1.16558679863237	0.55695657150231	0.535122510366939	0.469620326960825	0.2882096069869	0	1
"52"	"196"	"{93260574-3CCE-E811-914C-74867AD5B714}"	0	1	1	8	12	1	1	3.6	11	3	4	12	3	4.6	13	3	3.69848809924649	12.3528833349546	7	5	9	7	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	2	1	1	1	1	1	1	8300	1	3	4	1	2	3	4	1	3	3	1	1	2	3	1	1	3	3	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1.94444444444444	1.25	1.95652173913044	1.8926652762317	0.277777777777778	0	0	0.270380753747385	0	0	0	0	0.6	0.8	1	0.87057666699092	0.090909090909091	0.454545454545455	1	0.180443726587718	0.56	0.56	0.56	0.56	6.42857142857143	7.14285714285714	8.21428571428571	6.60444303436873	1.71111111111111	1.68	1.58260869565217	1.87038986795278	0.575342465753425	0.712328767123288	0.917808219178082	0.609071266865236	0	1
"53"	"199"	"{96293207-17D7-E811-8FB7-74867AD5B714}"	0	1	1	10	13	1	2	7.2	23	3	8.4	32	3	9	33	3	6.67491892426702	19.2669499993324	10	10	19	10	3	2	2	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2	2	1	2	2	1	2	2	13000	1	4	1	4	2	2	2	1	2	2	1	1	2	4	2	2	2	2	3	2	1	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	1.38888888888889	1.19047619047619	2.11111111111111	1.49814553756518	0	0	0.222222222222222	0	0	0	0	0	0.402380319212515	0.940238031921251	1	0.179285904236246	0.257756774397346	0.752585591465782	1	0.0412357347557028	0.44	0.44	0.44	0.44	16.3636363636364	19.0909090909091	20.4545454545455	15.170270282425	1.40555555555556	1.67619047619048	1.61333333333333	1.27004658721562	0.240244931736065	0.396494931736065	0.474619931736065	0.171875	0	1
"54"	"203"	"{9785B1AF-E8C8-E811-914C-74867AD5B714}"	0	1	1	17	12	3	4	5	21	3	5.2	23	3	6.1	26	3	6.00974863439719	38.7713333328565	12	13	15	11	1	1	1	1	2	2	2	2	2	1	2	2	0	0	0	0	0	0	0	0	0	1	5	2	2	2	1	13000	4	5	5	2	2	2	5	2	2	2	2	2	4	5	3	1	2	2	3	1	1	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	2.4	2.5	2.45901639344262	1.8303594158732	0	0	0	0	0.4	0.384615384615385	0.327868852459016	0.332792621067855	0.144429823157021	0.240716371928368	0.385146195085389	1	0.0833333333333331	0.25	1	0.924790528664325	0.56	0.56	0.56	0.56	8.92857142857143	9.28571428571428	10.8928571428571	10.731693989995	2.352	2.47692307692308	2.38688524590164	3.6127878197983	0.380090497737557	0.425339366515837	0.6289592760181	0.608540415021989	0	1
"55"	"205"	"{97B6A3B9-E3E2-E811-8FB7-74867AD5B714}"	0	1	1	20	12	1	4	3.3	11	2	4.5	15	3	4.4	14	3	3.99237313908985	19.442733335495	7	11	9	8	1	3	1	2	0	1	1	2	0	2	2	1	1	0	0	0	1	1	1	0	1	1	2	1	1	2	2	9000	4	5	2	5	1	2	1	2	2	2	2	2	3	5	2	2	3	3	4	2	1	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	1	2.12121212121212	2.44444444444444	2.04545454545455	2.00382071547144	0.303030303030303	0.222222222222222	0	0.250477589433931	0	0.222222222222222	0.227272727272727	0.500955178867861	0.262175121279292	0.611741949651682	0.524350242558584	1	0.076923076923077	1	0.923076923076923	0.609517799299885	0.44	0.44	0.44	0.44	7.5	10.2272727272727	10	9.0735753161133	1.46666666666667	1.46666666666667	1.4	2.14278635026787	0.415094339622642	0.792452830188679	0.761006289308176	0.632821741852154	0	1
"56"	"208"	"{99B31F4B-A8E9-E811-8FB7-74867AD5B714}"	0	1	1	12	15	1	4	4.3	14	3	4.2	17	3	4.4	18	3	4.00718270429793	21.2267833312353	8	10	10	10	3	4	4	3	0	0	0	0	2	0	2	2	1	0	0	0	0	0	0	0	1	1	6	3	1	1	1	10300	4	4	3	3	2	2	5	3	2	3	2	3	3	4	4	2	2	2	3	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	1.86046511627907	2.38095238095238	2.27272727272727	2.49551885649597	0	0	0	0	0	0	0	0	0.29334737060843	0.586694741216861	0.684477198086338	1	0.797085043743158	0.594170087486318	1	0.202914956256841	0.56	0.56	0.56	0.56	7.67857142857143	7.5	7.85714285714286	7.15568340053202	1.82325581395349	2.26666666666667	2.29090909090909	2.96642293168771	0.725300476361055	0.688535770478702	0.762065182243408	0.617647058823529	0	1
"57"	"213"	"{9DE61FDB-58D1-E811-8FB7-74867AD5B714}"	0	1	1	20	14	4	2	9	18	2	9.1	20	2	9.2	20	2	9.12147634141476	23.7089499990145	7	12	9	12	3	4	3	3	0	0	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	3	1	1	1	1	15400	4	5	2	2	2	3	5	2	3	5	2	2	2	2	3	2	1	1	3	1	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0.777777777777778	1.31868131868132	0.978260869565218	1.3155765087627	0.111111111111111	0.10989010989011	0.108695652173913	0.109631375730225	0	0	0	0	0.344473214375956	0.574122023959926	0.574122023959926	1	0.333333333333333	0.666666666666667	1	0.738254471382538	0.56	0.56	0.56	0.56	16.0714285714286	16.25	16.4285714285714	16.2883506096692	1.12	1.23076923076923	1.21739130434783	1.4555770910862	0.223404255319149	0.236702127659574	0.25	0.239558024124303	0	1
"58"	"215"	"{9E88E04A-45E7-E811-8FB7-74867AD5B714}"	0	1	1	18	15	0	2	6.9	15	2	7	19	3	7.1	19	3	6.64791897101758	16.3150000015895	12	26	21	14	5	4	4	3	7	1	1	0	1	2	2	1	1	1	1	1	0	1	1	1	1	1	4	1	1	1	2	12300	4	5	4	2	2	2	5	2	2	4	2	2	2	5	1	1	1	1	1	1	3	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1	1	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1.73913043478261	3.71428571428571	2.95774647887324	2.10592217820866	0.144927536231884	0.142857142857143	0.140845070422535	0	1.01449275362319	0.142857142857143	0.140845070422535	0	0.428571428571429	1	1	0.616428571655643	0.637734336989203	0.818867168494601	1	0.181132831505399	0.44	0.44	0.44	0.44	15.6818181818182	15.9090909090909	16.1363636363636	15.1089067523127	0.956521739130435	1.19428571428571	1.17746478873239	1.07982663928296	0.271986337194191	0.289287375256474	0.306588413318758	0.228373702422145	0	1
"59"	"216"	"{9F160EA4-7A7F-E811-B124-74867AD5B714}"	0	1	1	5	10	0	3	6.6	20	2	7.9	19	2	7.4	22	2	5.03966567506179	18.5812333345413	10	10	17	13	1	1	3	1	1	1	0	0	2	0	2	2	0	0	0	0	1	2	0	0	2	1	3	1	1	1	1	12500	1	2	3	3	2	4	3	4	4	4	3	3	5	1	5	5	5	5	5	5	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1	0	1	1	0	0	1	1	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	1.51515151515152	1.26582278481013	2.2972972972973	2.57953619112653	0.303030303030303	0	0	0.198425860855887	0.151515151515152	0.126582278481013	0	0	0.688413661963661	0.532620492945491	1	0.467379507054509	0.560860410579763	1	0.831100157915293	0.0337799684169412	0.56	0.56	0.56	0.56	11.7857142857143	14.1071428571429	13.2142857142857	8.99940299118177	1.6969696969697	1.34683544303797	1.66486486486486	2.06471844329546	0.520954071533474	0.729957286967558	0.649571434877526	0.270096463022508	0	1
"60"	"223"	"{A3037126-FDCB-E811-914C-74867AD5B714}"	0	1	1	9	10	1	2	6.6	20	3	8	22	2	8.4	24	3	6.88453578225444	20.3467333316803	11	16	14	10	1	3	1	0	0	0	0	1	2	0	0	1	0	0	0	0	0	1	0	2	1	2	2	1	1	2	1	13000	4	4	2	5	1	2	4	5	2	2	2	2	4	5	2	1	2	2	3	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	1.66666666666667	2	1.66666666666667	1.45253076115545	0.151515151515152	0	0.238095238095238	0	0	0	0	0.145253076115545	0.428571428571429	0.714285714285714	1	0.478104761668614	0.0526315789473682	0.789473684210526	1	0.202387253818127	0.56	0.56	0.56	0.56	11.7857142857143	14.2857142857143	15	12.2938138968829	1.6969696969697	1.54	1.6	1.65503833898439	0.25	0.458333333333333	0.517857142857143	0.292341634264054	0	1
"61"	"228"	"{A5FCB53E-EEDE-E811-8FB7-74867AD5B714}"	0	1	1	10	14	1	3	8.3	23	3	7.8	38	3	8.3	23	0	7.67473188046829	30.5377166668574	9	7	9	8	0	0	999	8	0	0	0	1	2	1	999	2	0	0	0	999	0	1	1	1	1	2	2	1	1	2	2	14200	4	4	1	1	2	1	4	1	1	4	1	1	3	4	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	1.08433734939759	0.897435897435897	1.08433734939759	1.04238169158189	0.120481927710843	0.128205128205128	0.120481927710843	0	0	0	0	0.130297711447736	0.166666666666667	1	0.166666666666667	0.5854287037143	1	0.310599781605126	1	0.137880043678974	0.44	0.44	0.44	0.44	18.8636363636364	17.7272727272727	18.8636363636364	17.4425724556097	1.21927710843373	2.14358974358974	1.21927710843373	1.7507576215936	0.2786917076693	0.20705846984695	0.2786917076693	0.189111747851003	0	1
"62"	"231"	"{A7A63304-3DD2-E811-8FB7-74867AD5B714}"	0	1	1	20	12	2	3	5.8	16	3	5.7	16	3	6.4	17	3	5.3670167120749	17.2035666664441	10	10	6	11	2	1	1	1	0	0	0	0	2	2	1	2	0	0	0	1	1	1	1	0	1	1	2	1	1	2	1	10000	4	5	4	1	2	1	4	1	1	1	1	1	2	5	2	1	2	1	1	1	1	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	1.72413793103448	1.75438596491228	0.9375	2.04955575697236	0.172413793103448	0.175438596491228	0	0.186323250633851	0	0	0	0	0.71367965303088	0.71367965303088	0.95157287070784	1	0.47042466875322	0.382162113545424	1	0.0882625552077962	0.56	0.56	0.56	0.56	10.3571428571429	10.1785714285714	11.4285714285714	9.58395841441946	1.5448275862069	1.5719298245614	1.4875	1.7950376997213	0.447665950831589	0.426479510153623	0.574784594899386	0.355932203389831	0	1
"63"	"232"	"{A83D77D6-44DC-E811-8FB7-74867AD5B714}"	0	1	1	25	12	1	3	2.4	6	2	2.4	6	0	2.4	6	0	2.55816780271752	7.74599999984105	7	7	7	7	1	999	999	1	0	0	0	0	2	999	999	2	0	0	999	999	0	0	1	1	1	1	1	1	1	1	2	6800	1	5	3	2	2	2	5	2	2	3	2	2	3	3	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	2.91666666666667	2.91666666666667	2.91666666666667	2.73633339946033	0	0.416666666666667	0.416666666666667	0	0	0	0	0	0.632111251601448	0.632111251601448	0.632111251601448	1	0.387344970780176	0.387344970780176	0.387344970780176	1	0.44	0.44	0.44	0.44	5.45454545454545	5.45454545454545	5.45454545454545	5.81401773344891	1.1	1.1	1.1	1.33229727788362	1.06609136265931	1.06609136265931	1.06609136265931	1.19383479321078	0	1
"64"	"237"	"{AB4A427D-EBC8-E811-914C-74867AD5B714}"	0	1	1	3	15	1	1	5.9	17	2	5.3	18	3	6.2	19	2	5.08489743239253	21.2827333331108	16	15	13	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	2	10400	2	2	4	2	2	2	5	2	2	4	2	2	2	4	1	1	3	3	1	1	4	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	2.71186440677966	2.83018867924528	2.09677419354839	2.75325120833613	0	0	0	0	0	0	0	0	0.411933248518185	0.54924433135758	0.686555414196975	1	0.753107261890905	0.259321785672715	1	0.082297579369698	0.44	0.44	0.44	0.44	13.4090909090909	12.0454545454545	14.0909090909091	11.5565850736194	1.26779661016949	1.49433962264151	1.34838709677419	1.84161092550546	0.437521017952351	0.314570198280219	0.498996427788416	0.270491803278688	0	1
"65"	"244"	"{AE8170B6-E6C7-E811-914C-74867AD5B714}"	0	1	1	5	12	2	2	4.5	22	3	6.1	30	3	5.7	31	3	5.31076097059055	25.3168333331744	13	14	18	14	2	2	3	1	0	0	0	0	1	2	2	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	11700	4	2	5	2	2	2	5	2	2	2	2	2	4	5	1	1	1	1	1	1	1	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	2.88888888888889	2.29508196721312	3.15789473684211	2.63615705499229	0.222222222222222	0	0.175438596491228	0	0	0	0	0	0.25	0.916666666666667	1	0.526402777764533	0.0588235294117645	1	0.764705882352941	0.535741747406206	0.56	0.56	0.56	0.56	8.03571428571428	10.8928571428571	10.1785714285714	9.48350173319741	2.73777777777778	2.75409836065574	3.04561403508772	2.66956595205247	0.380090497737557	0.742081447963801	0.65158371040724	0.563520581581573	0	1
"66"	"246"	"{B0201823-7FC1-E811-914C-74867AD5B714}"	0	1	1	23	12	1	4	9.8	24	0	10.8	28	0	11.4	42	0	11.9266631685472	44.5809999982516	16	6	16	22	3	4	3	7	0	0	0	0	2	2	1	2	0	0	2	2	2	3	0	0	2	1	6	1	2	1	2	20800	4	5	5	4	2	4	5	4	4	4	2	2	2	2	5	3	3	3	3	1	4	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1.63265306122449	0.555555555555555	1.40350877192982	1.84460646612525	0.306122448979592	0	0	0.167691496920477	0	0	0	0	0.127221067818262	0.296849158242611	0.890547474727833	1	0.0449102501952486	0.494012752147736	0.763474253319228	1	0.44	0.44	0.44	0.44	22.2727272727273	24.5454545454545	25.9090909090909	27.1060526557891	1.07755102040816	1.14074074074074	1.62105263157895	1.64468801726209	0.124450072470888	0.218730430403379	0.275298645162874	0.324952637203364	0	1
"67"	"249"	"{B286DAF7-02D6-E811-8FB7-74867AD5B714}"	0	1	1	2	14	3	2	4.8	13	2	5.7	15	2	7	17	3	4.47642988618897	14.433383333683	11	13	17	10	1	1	1	0	0	0	0	0	2	2	2	1	0	0	0	0	0	0	1	0	1	1	4	1	1	1	1	8700	4	1	4	2	1	2	5	2	2	4	2	2	2	5	1	1	1	1	1	1	3	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	2.29166666666667	2.28070175438596	2.42857142857143	2.23392307134147	0	0.175438596491228	0	0	0	0	0	0	0.428571428571429	0.714285714285714	1	0.633340476240429	0.161447987069706	0.504491992359372	1	0.0381160005877405	0.56	0.56	0.56	0.56	8.57142857142857	10.1785714285714	12.5	7.99362479676602	1.51666666666667	1.47368421052632	1.36	1.80561180949127	0.37661092364869	0.545783855979517	0.790144758235156	0.315789473684211	0	1
