"...1"	"ViajeId"	"MUESTRA"	"VALIDAR"	"GENERO"	"TIEMPO_PROFESION"	"HORAS_TRABAJO"	"NIVEL_EDUCATIVO"	"EDAD"	"DISTAlt1"	"TIEMPOAlt1"	"CONG_A1"	"DISTAlt2"	"TIEMPOAlt2"	"CONG_A2"	"DISTAlt3"	"TIEMPOAlt3"	"CONG_A3"	"DISTEC"	"TIEMPOEC"	"Semaf_A1"	"Semaf_A2"	"Semaf_A3"	"Semaf_EC"	"CamFD_A1"	"CamFD_A2"	"CamFD_A3"	"CamFD_EC"	"ZER_A1"	"ZER_A2"	"ZER_A3"	"ZER_EC"	"MtrP_A1"	"MtrP_A2"	"MtrP_A3"	"MtrP_EC"	"Acc_EC"	"Acc_A1"	"Acc_A2"	"Acc_A3"	"Paneles_EC"	"Paneles_A1"	"Paneles_A2"	"Paneles_A3"	"INFOTRAFICO"	"CLIMA"	"CONGESTION"	"PAVIMENTO"	"INCIDENTE"	"MERIDIANO"	"HPICOHVALLE"	"COSTO"	"CHOICE"	"Experiencia"	"PasoPeaton"	"UsoPito"	"CinSeg"	"FRbr"	"UsoDirec"	"EnfCond"	"AFrSem"	"CulFr"	"OmLmVel"	"IgPare"	"UsoCel"	"ComVrb"	"Ans"	"ComAfec"	"PrPer"	"AmbTr"	"StrC"	"ConCl"	"DispMob"	"JOVEN30"	"ADULTO40"	"ADULTO60"	"ADULTOMAYOR"	"EDUBASICA"	"EDUSUP"	"EDUNR"	"HPICO"	"HVALLE"	"CSECO"	"CLLUVIA"	"CONG_AB_A1"	"CONG_CD_A1"	"CONG_EF_A1"	"CONG_AB_A2"	"CONG_CD_A2"	"CONG_EF_A2"	"CONG_AB_A3"	"CONG_CD_A3"	"CONG_EF_A3"	"CONG_AB_EC"	"CONG_CD_EC"	"CONG_EF_EC"	"SININFOTRF"	"CONINFOTRF"	"USOCINTURON"	"NOUSOCINTURON"	"USODISPMOB"	"NOUSODISPMOB"	"NO_MTRP_A1"	"NO_MTRP_A2"	"NO_MTRP_A3"	"NO_MTRP_EC"	"SI_MTRP_A1"	"SI_MTRP_A2"	"SI_MTRP_A3"	"SI_MTRP_EC"	"NO_ZER_A1"	"NO_ZER_A2"	"NO_ZER_A3"	"NO_ZER_EC"	"SI_ZER_A1"	"SI_ZER_A2"	"SI_ZER_A3"	"SI_ZER_EC"	"HTRB_1"	"HTRB_2"	"HTRB_3"	"SEMF_A1_1"	"SEMF_A1_2"	"SEMF_A1_3"	"SEMF_A2_1"	"SEMF_A2_2"	"SEMF_A2_3"	"SEMF_A3_1"	"SEMF_A3_2"	"SEMF_A3_3"	"SEMF_EC_1"	"SEMF_EC_2"	"SEMF_EC_3"	"NO_CAMFD_A1"	"SI_CAMFD_A1"	"NO_CAMFD_A2"	"SI_CAMFD_A2"	"NO_CAMFD_A3"	"SI_CAMFD_A3"	"NO_CAMFD_EC"	"SI_CAMFD_EC"	"ACC_A1_0"	"ACC_A1_1"	"ACC_A1_2"	"ACC_A2_0"	"ACC_A2_1"	"ACC_A2_2"	"ACC_A3_0"	"ACC_A3_1"	"ACC_A3_2"	"ACC_EC_0"	"ACC_EC_1"	"ACC_EC_2"	"NO_PANEL_A1"	"SI_PANEL_A1"	"NO_PANEL_A2"	"SI_PANEL_A2"	"NO_PANEL_A3"	"SI_PANEL_A3"	"NO_PANEL_EC"	"SI_PANEL_EC"	"EXP_1"	"EXP_2"	"EXP_3"	"EXP_4"	"EXP_5"	"SEM_A1_km"	"SEM_A2_km"	"SEM_A3_km"	"SEM_EC_km"	"Panel_A1_km"	"Panel_A2_km"	"Panel_A3_km"	"Panel_EC_km"	"ZER_A1_km"	"ZER_A2_km"	"ZER_A3_km"	"ZER_EC_km"	"T_Alt_1"	"T_Alt_2"	"T_Alt_3"	"T_Alt_4"	"D_Alt_1"	"D_Alt_2"	"D_Alt_3"	"D_Alt_4"	"Vel_fl_Alt1"	"Vel_fl_Alt2"	"Vel_fl_Alt3"	"Vel_fl_Alt4"	"T_fl_Alt1"	"T_fl_Alt2"	"T_fl_Alt3"	"T_fl_Alt4"	"CG_Alt_1"	"CG_Alt_2"	"CG_Alt_3"	"CG_Alt_4"	"UsoCel_Poco"	"UsoCel_Frec"
"143"	"202"	"{9756B2B2-8AE2-E811-8FB7-74867AD5B714}"	1	0	1	6	14	1	3	3.6	14	2	3.7	14	3	4.1	14	3	3.6732394649253	18.6679499983788	14	14	8	12	2	1	2	1	6	7	1	1	1	2	1	1	0	0	0	0	0	1	0	0	1	1	2	1	1	1	2	8500	4	3	4	2	2	2	5	2	2	4	2	2	2	3	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	3.88888888888889	3.78378378378378	1.95121951219512	3.26687114047002	0.277777777777778	0	0	0	1.66666666666667	1.89189189189189	0.24390243902439	0.272239261705835	0.391238857926079	0.391238857926079	0.391238857926079	1	0.166666666666667	0.333333333333334	2.5	0.288732441542167	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	9.81818181818182	10.0909090909091	11.1818181818182	10.0179258134326	1.42592592592593	1.38738738738739	1.2520325203252	1.86345460587737	0	1
"144"	"204"	"{97A18E61-4DE8-E811-8FB7-74867AD5B714}"	1	0	1	3	14	1	2	6.4	17	3	5.7	19	3	5.8	22	3	5.28911234443097	19.1113833347956	7	12	11	15	1	1	2	1	6	0	0	0	1	2	2	2	1	0	1	1	1	0	1	1	1	2	3	1	1	2	1	10500	2	2	3	1	2	1	4	1	1	3	1	1	3	5	1	1	3	4	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1.09375	2.10526315789474	1.89655172413793	2.83601463217053	0	0.175438596491228	0.172413793103448	0.189067642144702	0.9375	0	0	0	0.375	0.625	1	0.63892291684945	1	0.421911688685066	1.24775213342069	0.0825840444735617	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	13.7142857142857	12.2142857142857	12.4285714285714	11.3338121666378	1.23958333333333	1.55555555555556	1.77011494252874	1.68622728644223	0	1
"145"	"206"	"{97D74616-3CE7-E811-8FB7-74867AD5B714}"	1	0	1	1	15	4	3	5.8	21	3	5.4	22	3	6.8	23	3	6.79742402157602	33.6543333331744	10	15	17	25	2	1	2	2	0	0	0	0	2	2	2	1	0	2	3	3	1	0	0	1	1	1	6	2	1	1	2	12500	4	1	4	4	2	4	5	2	4	4	2	4	4	2	1	2	1	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	1.72413793103448	2.77777777777778	2.5	3.67786383792542	0	0	0.147058823529412	0.147114553517017	0	0	0	0	0.191640227415016	0.255520303220021	0.319400379025026	1	0.333333333333333	0.0666666666666665	1.6	0.99828268105068	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	15.8181818181818	14.7272727272727	18.5454545454545	18.5384291497528	1.32758620689655	1.49382716049383	1.24019607843137	1.81538214814836	0	1
"146"	"207"	"{985A5633-D5C5-E811-914C-74867AD5B714}"	1	0	1	10	12	1	2	4.5	12	2	5.5	15	2	5.4	15	2	4.06307001669738	9.34950000047684	12	13	7	12	3	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	2	2	9000	1	4	3	3	1	1	3	3	1	1	1	1	3	3	5	4	2	1	2	2	4	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	2.66666666666667	2.36363636363636	1.2962962962963	2.9534317525136	0.222222222222222	0	0	0.246119312709467	0	0	0	0	0.653199237019205	1	1	0.346800762980795	0.349352273126224	1	1.52051818149902	0.0650647726873776	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	12.2727272727273	15	14.7272727272727	11.0811000455383	0.977777777777778	1	1.01851851851852	0.84373392190799	0	1
"147"	"209"	"{9AABCD68-11D2-E811-8FB7-74867AD5B714}"	1	0	1	25	14	1	3	2.4	6	2	2.4	6	0	2.4	6	0	2.16895666048879	6.55371666749318	4	4	4	4	1	999	999	1	0	0	0	0	1	999	999	1	0	0	999	999	0	0	1	1	1	1	1	1	1	1	1	6200	1	5	4	1	2	1	2	1	1	1	1	1	3	5	1	1	2	2	2	2	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	1.66666666666667	1.66666666666667	1.66666666666667	1.84420466893911	0	0.416666666666667	0.416666666666667	0	0	0	0	0	0.844186602562276	0.844186602562276	0.844186602562276	1	1	1	3.71867726240577	0.302075251378419	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	5.14285714285714	5.14285714285714	5.14285714285714	4.64776427247598	1.16666666666667	1.16666666666667	1.16666666666667	1.41007940232775	0	1
"148"	"210"	"{9C7AB3AE-26DA-E811-8FB7-74867AD5B714}"	1	0	1	5	14	1	2	3.6	10	1	3.8	11	2	4.5	13	2	3.19499242386506	7.93195000092189	13	9	16	10	1	0	0	1	0	0	1	0	2	2	2	2	0	0	0	0	0	0	1	0	1	1	1	1	1	2	1	7600	4	2	4	2	2	2	5	2	2	4	2	2	2	4	1	1	3	2	1	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	3.61111111111111	2.36842105263158	3.55555555555556	3.12989787559582	0	0.263157894736842	0	0	0	0	0.222222222222222	0	0.628162938957643	0.752108625971762	1	0.371837061042358	0.359434059084702	0.501782045954768	1.6405659409153	0.0711739934350332	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	7.71428571428571	8.14285714285714	9.64285714285714	6.8464123368537	1.2962962962963	1.35087719298246	1.34814814814815	1.15855569467016	0	1
"149"	"211"	"{9CD80A00-99E9-E811-8FB7-74867AD5B714}"	1	0	1	35	14	0	3	4.9	18	3	5.9	20	3	6.1	21	3	4.97931249089494	22.1961666663488	16	14	12	16	0	1	2	0	0	0	0	0	2	2	2	2	0	1	0	0	0	0	0	0	1	1	3	1	1	1	2	10300	1	5	3	2	2	2	5	2	2	3	2	2	2	2	1	2	1	1	1	1	5	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	3.26530612244898	2.3728813559322	1.9672131147541	3.21329501397176	0	0	0	0	0	0	0	0	0.416888621275102	0.694814368791837	0.833777242550204	1	0.0769230769230767	0.846153846153847	1.69230769230769	0.1379326853038	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	13.3636363636364	16.0909090909091	16.6363636363636	13.5799431569862	1.3469387755102	1.24293785310734	1.26229508196721	1.63448155929357	0	1
"150"	"212"	"{9CE74908-B4CC-E811-914C-74867AD5B714}"	1	0	1	5	12	1	3	5.1	12	2	5	13	2	5	12	2	3.37446259714762	8.39699999888738	4	12	8	8	1	2	1	1	0	0	0	0	1	2	2	2	0	0	0	0	1	0	1	1	1	1	1	1	1	2	1	7700	3	2	4	1	2	1	4	1	1	1	1	1	3	5	3	1	2	2	2	1	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0.784313725490196	2.4	1.6	2.3707478656786	0	0.2	0.2	0.296343483209826	0	0	0	0	0.868472971214828	1	0.868472971214828	0.394581086355515	1	0.945221609897584	1.43822712081933	0.0547783901024166	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	10.9285714285714	10.7142857142857	10.7142857142857	7.23099127960204	1.09803921568627	1.21333333333333	1.12	1.16125157315215	0	1
"151"	"214"	"{9E1019D0-05EC-E811-8FB7-74867AD5B714}"	1	0	1	1	12	0	3	6.7	13	2	6	16	2	6.6	17	3	7.2458261014139	15.1032666643461	11	11	13	7	0	1	2	0	0	2	0	2	1	0	1	0	0	0	0	0	0	1	2	1	1	1	1	1	1	1	1	10000	4	1	5	2	2	2	5	2	2	3	2	2	3	3	1	1	1	1	1	1	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	1	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	1.64179104477612	1.83333333333333	1.96969696969697	0.966073419652463	0.149253731343284	0.333333333333333	0.151515151515152	0	0	0.333333333333333	0	0.276020977043561	0.428571428571429	0.857142857142857	1	0.729038094906586	0.594430438791115	0.0743038048488891	1.18886087758223	1	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	14.3571428571429	12.8571428571429	14.1428571428571	15.5267702173155	0.90547263681592	1.24444444444444	1.2020202020202	0.972724298289859	0	1
"152"	"217"	"{A041E803-23DA-E811-8FB7-74867AD5B714}"	1	0	1	6	12	1	3	8	17	2	7.1	19	3	7.2	19	2	7.15134886919758	22.9356166680654	14	14	15	14	5	3	4	3	0	0	4	0	2	2	2	2	1	0	0	0	0	0	0	1	1	1	2	1	1	2	1	13200	2	3	2	2	2	2	4	2	2	2	1	2	1	4	1	1	3	3	1	1	4	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1.75	1.97183098591549	2.08333333333333	1.95767263715815	0	0	0.138888888888889	0	0	0	0.555555555555556	0	0.335735082584906	0.559558470974843	0.559558470974843	1	1	0.0999999999999996	1.1	0.15134886919758	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	17.1428571428571	15.2142857142857	15.4285714285714	15.3243190054234	0.991666666666667	1.24882629107981	1.23148148148148	1.49668097224734	1	0
"153"	"218"	"{A0AB8BCE-96D3-E811-8FB7-74867AD5B714}"	1	0	1	0.5	8	0	2	5.6	16	3	5.2	18	3	6.5	20	3	4.64859856691527	15.8179499983788	10	13	13	13	2	0	2	0	0	0	0	0	2	2	2	2	0	1	1	1	0	0	0	1	1	1	3	1	1	1	2	10000	2	1	2	2	2	2	3	2	2	5	2	2	3	1	1	3	1	1	1	5	3	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	1.78571428571429	2.5	2	2.79654175615912	0	0	0.153846153846154	0	0	0	0	0	0.443055952117142	0.721527976058571	1	0.417708035912144	0.538793000383677	0.333812111665312	1.46120699961632	0.0512452221795912	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	15.2727272727273	14.1818181818182	17.7272727272727	12.6779960915871	1.04761904761905	1.26923076923077	1.12820512820513	1.24766957523163	0	1
"154"	"219"	"{A0CE2445-6AD4-E811-8FB7-74867AD5B714}"	1	0	1	12	15	1	4	4.8	14	1	5	15	2	5.1	15	2	5.16868189168454	14.0617833336194	15	12	15	15	2	3	3	2	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	2	9200	4	4	3	2	1	2	1	2	2	3	2	2	2	5	3	1	2	3	3	1	4	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	3.125	2.4	2.94117647058824	2.90209386345332	0	0	0	0	0	0	0	0	0.75	1	1	0.76544583340485	0.213364334688885	0.640093004066655	2.77373635095551	1	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	13.0909090909091	13.6363636363636	13.9090909090909	14.0964051591397	1.06944444444444	1.1	1.07843137254902	0.997543925197283	0	1
"155"	"220"	"{A19B5221-A5E3-E811-8FB7-74867AD5B714}"	1	0	1	0.5	8	4	3	2.5	10	3	2.8	9	2	2.6	12	3	2.33435576704025	12.0550666650136	5	6	4	5	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	1	1	2	2	7000	1	1	4	4	1	4	5	4	2	4	2	2	4	1	1	5	3	3	3	3	1	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	1	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	2	2.14285714285714	1.53846153846154	2.14191858438936	0	0	0	0	0	0	0	0	0.660603792046114	0.495452844034585	0.990905688069171	1	0.469631293807698	1	2.23752698111537	0.176789568730768	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	6.81818181818182	7.63636363636364	7.09090909090909	6.36642481920068	1.46666666666667	1.17857142857143	1.69230769230769	1.89353789722866	0	1
"156"	"221"	"{A1F568EF-4BC0-E811-914C-74867AD5B714}"	1	0	1	30	15	1	3	7.1	24	3	8.4	30	3	8.6	31	3	6.6794156449047	41.5757833321889	15	22	23	28	5	4	2	5	0	0	0	0	2	2	2	2	0	0	1	0	0	1	0	1	1	1	6	1	1	2	2	16000	4	5	2	1	2	2	4	1	2	2	1	1	1	1	4	2	2	3	1	1	4	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	2.11267605633803	2.61904761904762	2.67441860465116	4.1919834740872	0.140845070422535	0	0.116279069767442	0	0	0	0	0	0.1458024684439	0.437407405331701	0.486008228146334	1	0.257640495821193	0.90101873277616	1.44541570250728	0.0494906336119203	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	19.3636363636364	22.9090909090909	23.4545454545455	18.2165881224674	1.23943661971831	1.30952380952381	1.32170542635659	2.28230352756955	1	0
"157"	"222"	"{A301CFAF-ABE9-E811-8FB7-74867AD5B714}"	1	0	1	4	12	3	4	6.2	15	2	6.7	14	1	5.7	14	2	5.76195302000087	15.9128833333651	7	7	8	13	2	0	1	0	0	0	0	0	0	0	0	2	0	1	0	1	1	1	0	1	1	1	4	1	1	1	1	11000	4	2	1	1	2	1	4	1	1	4	1	1	1	4	1	1	1	1	1	1	4	0	0	0	1	0	1	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	1.12903225806452	1.04477611940298	1.40350877192982	2.25617945076512	0.161290322580645	0	0.175438596491228	0.173552265443471	0	0	0	0	0.814185831125809	0.610639373344357	0.610639373344357	1	0.545454545454545	1	0.909090909090909	0.147230018182609	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	13.2857142857143	14.3571428571429	12.2142857142857	12.3470421857162	1.12903225806452	0.975124378109453	1.14619883040936	1.28880124438014	1	0
"158"	"224"	"{A3CF4FA3-03D2-E811-8FB7-74867AD5B714}"	1	0	1	3	12	1	2	6	15	2	5.2	20	3	7.2	18	3	4.64474790632234	20.2732166647911	12	11	8	13	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	1	1	1	2	9800	4	2	5	2	2	2	5	2	2	2	2	2	2	5	3	2	2	2	2	1	3	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	2	2.11538461538462	1.11111111111111	2.79886018836558	0	0	0	0	0	0	0	0	0.362615911265482	0.96697576337462	0.725231822530965	1	0.548065510292871	0.246775850488118	1.33895086728035	0.037661207475594	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	16.3636363636364	14.1818181818182	19.6363636363636	12.66749428997	0.916666666666667	1.41025641025641	0.916666666666667	1.60041253626956	0	1
"159"	"225"	"{A59F7B8E-7BCD-E811-914C-74867AD5B714}"	1	0	1	0.5	10	2	1	5.7	17	3	5.4	18	3	5.7	22	3	5.43340364495583	16.4090666651726	11	12	13	15	2	3	3	0	0	0	0	2	2	2	2	2	0	0	1	1	0	1	1	0	1	1	1	1	1	2	1	10300	4	1	3	2	2	2	5	2	2	3	2	2	4	2	3	2	3	3	2	3	1	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0	1.92982456140351	2.22222222222222	2.28070175438596	2.76070047067559	0.175438596491228	0.185185185185185	0	0	0	0	0	0.368093396090078	0.417991060443905	0.534392848355124	1	0.349205363733657	1	0.249999999999999	3.25	0.333509112389574	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	12.2142857142857	11.5714285714286	12.2142857142857	11.6430078106196	1.39181286549708	1.55555555555556	1.80116959064327	1.40934945093877	0	1
"160"	"226"	"{A5C8A79C-89C2-E811-914C-74867AD5B714}"	1	0	1	10	12	0	1	4.8	15	3	9.5	18	2	7.2	18	2	8.74976371847086	22.2066666642825	6	6	8	6	3	3	4	2	4	0	0	0	0	1	2	1	0	0	0	0	2	0	2	3	1	1	1	1	1	2	1	14900	2	4	5	2	2	2	5	2	2	2	2	2	2	4	4	2	1	1	2	2	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	1.25	0.631578947368421	1.11111111111111	0.685732802970888	0	0.210526315789474	0.416666666666667	0.228577600990296	0.833333333333333	0	0	0	0.293925538932146	0.587851077864291	0.587851077864291	1	0.0208333333333333	1	0.708333333333333	0.843700774681429	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	10.2857142857143	20.3571428571429	15.4285714285714	18.7494936824376	1.45833333333333	0.884210526315789	1.16666666666667	1.18438753815967	0	1
"161"	"227"	"{A5F3728D-D5D2-E811-8FB7-74867AD5B714}"	1	0	1	14	6	0	1	4.3	11	2	5.7	14	2	5.5	14	2	4.2199342477059	10.6985500017802	16	20	13	14	3	4	2	3	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	2	1	1	1	1	1	2	9500	1	5	4	1	1	1	2	1	1	1	1	1	1	5	1	2	2	1	3	2	5	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	3.72093023255814	3.50877192982456	2.36363636363636	3.31758723672315	0	0	0	0	0	0	0	0	0.523919097850888	1	1	0.476080902149112	0.113960923482242	1	1.44301953825888	0.0632885054655539	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	11.7272727272727	15.5454545454545	15	11.5089115846525	0.937984496124031	0.900584795321637	0.933333333333333	0.929588338835368	1	0
